aquifer_idx,Study_area,n_cells,tau_true_cm_yr,tau_gw_cm_yr,tau_stipulated_cm_yr,aux_era5_cm_yr,aux_gldas_cm_yr
23,Wiso Basin (Daly-Wiso-Georgina Basins),40,0.4433899611304132,0.6352893768472859,0.8586,-0.19189941571687275,-0.1918994157611145
24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),41,-0.13790633145293835,0.10199496741469231,0.0834,-0.23990129886763067,-0.2399012984731184
25,Dakota Aquifer System,51,-0.30968821337699526,-0.1877666519885697,-0.20720000000000002,-0.12192156138842555,-0.12192156133277013
26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),39,-0.12386277360825536,-0.07714538491260915,-0.0883,-0.046717388695646206,-0.046717388553785356
27,Trans Gangetic Plain (Indo-Gangetic Plain),40,-0.7272278803431638,-0.9433441938470515,-1.0779,0.2161163135038877,0.21611631364728145
28,Southcentral Mega Aquifer System (Mega Aquifer System),32,0.3019202316864319,0.20410962443976927,0.2753,0.09781060724666263,0.0978106074569445
29,Central Mississippi Embayment (Mississippi Embayment),36,1.5254494486098977,1.7341164190377856,2.5295,-0.20866697042788784,-0.208666970773015
30,Northern Karoo Basin (Main Karoo Basin),32,-0.4891897513036437,-0.18741522743295574,-0.0529,-0.301774523870688,-0.30177452383951364
31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),36,-0.3771112272313146,-0.1723577926234367,-0.2457,-0.20475343460787793,-0.20475343479944333
32,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),25,1.0110818600772191,1.0299471710419803,1.4324000000000001,-0.018865310964761184,-0.01886531024163627
33,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),27,-0.16808815855156747,-0.05388338304663419,-0.0703,-0.11420477550493328,-0.11420477599378354
34,Central Huaihe Plain (Huaihe River Basin),29,-0.5898925299425574,-0.4940113877999973,-0.6839000000000001,-0.09588114214256005,-0.0958811420626783
35,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,38,0.5981098686249127,0.9509319556412827,1.2784,-0.3528220870163701,-0.35282208699579765
36,Southern High Plains (High Plains),30,0.1028101133946134,0.23123429155000702,0.3659,-0.12842417815539361,-0.12842417841663506
37,Southcentral Karoo Basin (Main Karoo Basin),27,-1.269517314100267,-1.1006541328316086,-1.2077,-0.1688631812686583,-0.16886318150239565
38,Central High Plains (High Plains),28,-1.2792947867388418,-1.1788327837399928,-1.7983,-0.100462002998849,-0.10046200271379874
39,Lower Liaohe River Plain (Liaohe River Basin),29,0.38867577288549654,-0.025033188264603358,-0.056,0.4137089611500999,0.4137089606303868
40,Wadi As-Sirhan Basin,25,0.2017573169498741,-0.04984528163787751,-0.07440000000000001,0.2516025985877516,0.2516025989013945
41,Eastern Saq Aquifer (Ram-Saq Aquifer System),25,-0.9123042759202393,-0.9437314435484723,-1.5162,0.031427167628232944,0.031427167466900066
42,Trinity Aquifer System (Edwards-Trinity Aquifer System),25,-0.10092790533484765,0.11197819211289266,0.1849,-0.2129060974477403,-0.21290609776564293
43,Wisconsin Precambrian Aquifer,29,-0.3465898049548109,-0.1601458054741347,-0.165,-0.1864439994806762,-0.18644399970942754
44,Lafayette Area (Gulf Coast Regional Aquifer System),26,1.8288726481683362,1.926362272538503,2.8342,-0.09748962437016684,-0.09748962566298676
45,Paskapoo-Scollard,36,-0.26150172871157634,0.04165944470134035,0.059300000000000005,-0.3031611734129167,-0.3031611730565281
46,Western Surat Basin (Great Artesian Basin),23,1.5502475955399906,1.587043865375912,2.1328,-0.036796269835921436,-0.03679626971130876
47,Coonamble Embayment (Great Artesian Basin),25,0.2717181043499731,0.20173338256145035,0.1242,0.06998472178852277,0.06998472171072698
48,Mimosa Syncline and Eastern Surat Basin (Great Artesian Basin),22,0.29544749822630073,0.4429133139233609,0.38730000000000003,-0.1474658156970602,-0.14746581527434366
49,Wuyuer-Shuangyang System (Songnen Plain),29,0.8259865820897501,0.2986677770271278,0.4339,0.5273188050626223,0.5273188054063763
50,Powder River Basin (Northern Great Plains),29,-0.3365857929985595,-0.289783016952721,-0.3457,-0.04680277604583849,-0.04680277594041327
51,Central Eucla Basin (Eucla Basin),23,0.356135458407367,0.4438649379581119,0.7663000000000001,-0.0877294795507449,-0.08772947973547134
52,Rio Grande Delta (Gulf Coast Regional Aquifer System),21,-0.44598090508233895,-0.14502771514709684,-0.23220000000000002,-0.3009531899352421,-0.3009531895076426
53,Michigan Basin,25,-0.39193878555897593,-0.0646455762359169,-0.0935,-0.32729320932305905,-0.3272932089563803
54,Southern Piedmont Upland (Piedmont Plateau),24,0.35274685165908215,0.36842281149495215,0.5147,-0.01567595983587,-0.015675959677654967
55,Eastern Huaihe Plain (Huaihe River Basin),26,-0.1340275764927212,-0.1734264895275139,0.06280000000000001,0.039398913034792704,0.03939891311204614
56,Northern Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),22,0.06343482918256929,0.1034705734771379,0.1559,-0.040035744294568604,-0.040035744865474204
57,Eastern Mississippi Embayment (Mississippi Embayment),22,0.5616129214903297,0.6732531548096115,0.4862,-0.11164023331928175,-0.11164023352830116
58,Western Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),28,-0.465818209273273,-0.3801178896016517,-0.6461,-0.08570031967162128,-0.0857003198272397
59,Southeastern System (Amadeus Basin),22,-1.2281044283651315,-1.0656958514749275,-1.6049,-0.16240857689020394,-0.1624085776270546
60,Edwards Plateau (Edwards-Trinity Aquifer System),22,-0.283436447327092,0.07766792108543541,0.0989,-0.3611043684125274,-0.3611043683971461
61,Southcentral Deccan Basalt Plateau (Deccan Plateau),18,-0.26414903271020296,-0.2664854527710006,-0.41000000000000003,0.0023364200607976504,0.002336419841106562
62,Eastside Lower Indus Valley (Indus Basin),21,0.011916224580750005,-0.19730862623893408,-0.2601,0.2092248508196841,0.2092248505893303
63,Central Piedmont Upland (Piedmont Plateau),22,-0.046393637244263077,0.04695916637267958,0.0664,-0.09335280361694265,-0.09335280374017779
64,Eastern Carrizo-Wilcox (Carrizo-Wilcox),21,-0.1932031995883605,-0.16430358337236464,-0.5767,-0.02889961621599585,-0.028899616300857946
65,Jiangsu Coastal Plain (Huaihe River Basin),21,-1.4631674294677541,-1.5207425602650395,-2.3897,0.05757513079728538,0.0575751312755277
66,Eastern Cambrian-Ordovician Aquifers (Northern Midwest Aquifer System),22,-0.1412666161108826,0.0013212963666668083,0.1047,-0.1425879124775494,-0.1425879125420452
67,Northcentral Deccan Basalt Plateau (Deccan Plateau),19,-0.06079534123222279,-0.0867835958778987,-0.11080000000000001,0.02598825464567591,0.02598825399764876
68,Eastside Middle Indus Plain (Indus Basin),19,-1.1821725572391648,-1.397265697547137,-2.2576,0.2150931403079721,0.2150931398955533
69,Central Allegheny Plateau (Appalachian Plateaus),21,-0.7719346757571126,-0.6220861317640294,-0.962,-0.14984854399308323,-0.149848543100651
70,Northeastern Karoo Basin (Main Karoo Basin),20,-1.0239400796029614,-0.6031176423345477,-0.9089,-0.42082243726841373,-0.4208224375483558
71,Southern Riverine Plains (Murray Basin),19,0.26768225035156984,0.14359147399376163,0.21930000000000002,0.12409077635780821,0.12409077630945643
72,Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group),20,0.4132873527088625,0.4698726655691989,0.6104,-0.056585312860336356,-0.05658531355909579
